hour,heating_c,cooling_c,reason
2253,16.7,29.4,verified autonomous action
2254,16.7,29.4,verified autonomous action
2255,16.7,29.4,verified autonomous action
2256,16.7,29.4,verified autonomous action
2257,16.7,29.4,verified autonomous action
2258,16.7,29.4,verified autonomous action
2259,16.7,29.4,verified autonomous action
2260,16.7,29.4,verified autonomous action
2261,16.7,29.4,verified autonomous action
2262,16.7,29.4,verified autonomous action
2263,16.7,29.4,verified autonomous action
2264,16.7,29.4,verified autonomous action
2265,16.7,29.4,verified autonomous action
2266,16.7,29.4,verified autonomous action
2267,16.7,29.4,verified autonomous action
2268,16.7,29.4,verified autonomous action
2269,16.7,29.4,verified autonomous action
2270,16.7,29.4,verified autonomous action
2271,16.7,29.4,verified autonomous action
2272,16.7,29.4,verified autonomous action
2273,16.7,29.4,verified autonomous action
2274,16.7,29.4,verified autonomous action
2275,16.7,29.4,verified autonomous action
2276,16.7,29.4,verified autonomous action
2277,16.7,29.4,verified autonomous action
2278,16.7,29.4,verified autonomous action
2279,16.7,29.4,verified autonomous action
2280,16.7,29.4,verified autonomous action
2281,16.7,29.4,verified autonomous action
2282,16.7,29.4,verified autonomous action
2283,16.7,29.4,verified autonomous action
2284,16.7,29.4,verified autonomous action
2285,16.7,29.4,verified autonomous action
2286,16.7,29.4,verified autonomous action
2287,16.7,29.4,verified autonomous action
2288,16.7,29.4,verified autonomous action
2289,16.7,29.4,verified autonomous action
2290,16.7,29.4,verified autonomous action
2291,16.7,29.4,verified autonomous action
2292,16.7,29.4,verified autonomous action
2293,16.7,29.4,verified autonomous action
2294,16.7,29.4,verified autonomous action
2295,16.7,29.4,verified autonomous action
2296,22.0,24.0,verified autonomous action
2297,22.0,24.0,verified autonomous action
2298,22.0,24.0,verified autonomous action
2299,22.0,24.0,verified autonomous action
2300,22.0,24.0,verified autonomous action
2301,22.0,24.0,verified autonomous action
2302,22.0,24.0,verified autonomous action
2303,22.0,24.0,verified autonomous action
2304,22.0,24.0,verified autonomous action
2305,22.0,24.0,verified autonomous action
2306,22.0,24.0,verified autonomous action
2307,22.0,24.0,verified autonomous action
2308,22.0,24.0,verified autonomous action
2309,22.0,24.0,verified autonomous action
2310,16.7,29.4,verified autonomous action
2311,16.7,29.4,verified autonomous action
2312,16.7,29.4,verified autonomous action
2313,16.7,29.4,verified autonomous action
2314,16.7,29.4,verified autonomous action
2315,16.7,29.4,verified autonomous action
2316,16.7,29.4,verified autonomous action
2317,16.7,29.4,verified autonomous action
2318,16.7,29.4,verified autonomous action
2319,16.7,29.4,verified autonomous action
2320,16.7,29.4,verified autonomous action
2321,22.0,24.0,verified autonomous action
2322,22.0,24.0,verified autonomous action
2323,22.0,24.0,verified autonomous action
2324,22.0,24.0,verified autonomous action
2325,22.0,24.0,verified autonomous action
2326,22.0,24.0,verified autonomous action
2327,22.0,24.0,verified autonomous action
2328,22.0,24.0,verified autonomous action
2329,22.0,24.0,verified autonomous action
2330,22.0,24.0,verified autonomous action
2331,22.0,24.0,verified autonomous action
2332,22.0,24.0,verified autonomous action
2333,22.0,24.0,verified autonomous action
2334,22.0,24.0,verified autonomous action
2335,16.7,29.4,verified autonomous action
2336,16.7,29.4,verified autonomous action
2337,16.7,29.4,verified autonomous action
2338,16.7,29.4,verified autonomous action
2339,16.7,29.4,verified autonomous action
2340,16.7,29.4,verified autonomous action
2341,16.7,29.4,verified autonomous action
2342,16.7,29.4,verified autonomous action
2343,16.7,29.4,verified autonomous action
2344,16.7,29.4,verified autonomous action
2345,22.0,24.0,verified autonomous action
2346,22.0,24.0,verified autonomous action
2347,22.0,24.0,verified autonomous action
2348,22.0,24.0,verified autonomous action
2349,22.0,24.0,verified autonomous action
2350,22.0,24.0,verified autonomous action
2351,22.0,24.0,verified autonomous action
2352,22.0,24.0,verified autonomous action
2353,22.0,24.0,verified autonomous action
2354,22.0,24.0,verified autonomous action
2355,22.0,24.0,verified autonomous action
2356,22.0,24.0,verified autonomous action
2357,22.0,24.0,verified autonomous action
2358,22.0,24.0,verified autonomous action
2359,16.7,29.4,verified autonomous action
2360,16.7,29.4,verified autonomous action
2361,16.7,29.4,verified autonomous action
2362,16.7,29.4,verified autonomous action
2363,16.7,29.4,verified autonomous action
2364,16.7,29.4,verified autonomous action
2365,16.7,29.4,verified autonomous action
2366,16.7,29.4,verified autonomous action
2367,16.7,29.4,verified autonomous action
2368,16.7,29.4,verified autonomous action
2369,22.0,24.0,verified autonomous action
2370,22.0,24.0,verified autonomous action
2371,22.0,24.0,verified autonomous action
2372,22.0,24.0,verified autonomous action
2373,22.0,24.0,verified autonomous action
2374,22.0,24.0,verified autonomous action
2375,22.0,24.0,verified autonomous action
2376,22.0,24.0,verified autonomous action
2377,22.0,24.0,verified autonomous action
2378,22.0,24.0,verified autonomous action
2379,22.0,24.0,verified autonomous action
2380,22.0,24.0,verified autonomous action
2381,22.0,24.0,verified autonomous action
2382,22.0,24.0,verified autonomous action
2383,16.7,29.4,verified autonomous action
2384,16.7,29.4,verified autonomous action
2385,16.7,29.4,verified autonomous action
2386,16.7,29.4,verified autonomous action
2387,16.7,29.4,verified autonomous action
2388,16.7,29.4,verified autonomous action
2389,16.7,29.4,verified autonomous action
2390,16.7,29.4,verified autonomous action
2391,16.7,29.4,verified autonomous action
2392,16.7,29.4,verified autonomous action
2393,22.0,24.0,verified autonomous action
2394,22.0,24.0,verified autonomous action
2395,22.0,24.0,verified autonomous action
2396,22.0,24.0,verified autonomous action
2397,22.0,24.0,verified autonomous action
2398,22.0,24.0,verified autonomous action
2399,22.0,24.0,verified autonomous action
2400,22.0,24.0,verified autonomous action
2401,22.0,24.0,verified autonomous action
2402,22.0,24.0,verified autonomous action
2403,22.0,24.0,verified autonomous action
2404,22.0,24.0,verified autonomous action
2405,22.0,24.0,verified autonomous action
2406,22.0,24.0,verified autonomous action
2407,16.7,29.4,verified autonomous action
2408,16.7,29.4,verified autonomous action
2409,16.7,29.4,verified autonomous action
2410,16.7,29.4,verified autonomous action
2411,16.7,29.4,verified autonomous action
2412,16.7,29.4,verified autonomous action
2413,16.7,29.4,verified autonomous action
2414,16.7,29.4,verified autonomous action
2415,16.7,29.4,verified autonomous action
2416,16.7,29.4,verified autonomous action
2417,16.7,29.4,verified autonomous action
2418,16.7,29.4,verified autonomous action
2419,16.7,29.4,verified autonomous action
2420,16.7,29.4,verified autonomous action
2421,16.7,29.4,verified autonomous action
2422,16.7,29.4,verified autonomous action
2423,16.7,29.4,verified autonomous action
2424,16.7,29.4,verified autonomous action
2425,16.7,29.4,verified autonomous action
2426,16.7,29.4,verified autonomous action
2427,16.7,29.4,verified autonomous action
2428,16.7,29.4,verified autonomous action
2429,16.7,29.4,verified autonomous action
2430,16.7,29.4,verified autonomous action
2431,16.7,29.4,verified autonomous action
2432,16.7,29.4,verified autonomous action
2433,16.7,29.4,verified autonomous action
2434,16.7,29.4,verified autonomous action
2435,16.7,29.4,verified autonomous action
2436,16.7,29.4,verified autonomous action
2437,16.7,29.4,verified autonomous action
2438,16.7,29.4,verified autonomous action
2439,16.7,29.4,verified autonomous action
2440,16.7,29.4,verified autonomous action
2441,16.7,29.4,verified autonomous action
2442,16.7,29.4,verified autonomous action
2443,16.7,29.4,verified autonomous action
2444,16.7,29.4,verified autonomous action
2445,16.7,29.4,verified autonomous action
2446,16.7,29.4,verified autonomous action
2447,16.7,29.4,verified autonomous action
2448,16.7,29.4,verified autonomous action
2449,16.7,29.4,verified autonomous action
2450,16.7,29.4,verified autonomous action
2451,16.7,29.4,verified autonomous action
2452,16.7,29.4,verified autonomous action
2453,16.7,29.4,verified autonomous action
2454,16.7,29.4,verified autonomous action
2455,16.7,29.4,verified autonomous action
2456,16.7,29.4,verified autonomous action
2457,16.7,29.4,verified autonomous action
2458,16.7,29.4,verified autonomous action
2459,16.7,29.4,verified autonomous action
2460,16.7,29.4,verified autonomous action
2461,16.7,29.4,verified autonomous action
2462,16.7,29.4,verified autonomous action
2463,16.7,29.4,verified autonomous action
2464,16.7,29.4,verified autonomous action
2465,22.0,24.0,verified autonomous action
2466,22.0,24.0,verified autonomous action
2467,22.0,24.0,verified autonomous action
2468,22.0,24.0,verified autonomous action
2469,22.0,24.0,verified autonomous action
2470,22.0,24.0,verified autonomous action
2471,22.0,24.0,verified autonomous action
2472,22.0,24.0,verified autonomous action
2473,22.0,24.0,verified autonomous action
2474,22.0,24.0,verified autonomous action
2475,22.0,24.0,verified autonomous action
2476,22.0,24.0,verified autonomous action
2477,22.0,24.0,verified autonomous action
2478,22.0,24.0,verified autonomous action
2479,16.7,29.4,verified autonomous action
2480,16.7,29.4,verified autonomous action
2481,16.7,29.4,verified autonomous action
2482,16.7,29.4,verified autonomous action
2483,16.7,29.4,verified autonomous action
2484,16.7,29.4,verified autonomous action
2485,16.7,29.4,verified autonomous action
2486,16.7,29.4,verified autonomous action
2487,16.7,29.4,verified autonomous action
2488,16.7,29.4,verified autonomous action
2489,16.7,29.4,verified autonomous action
2490,22.0,24.0,verified autonomous action
2491,22.0,24.0,verified autonomous action
2492,22.0,24.0,verified autonomous action
2493,22.0,24.0,verified autonomous action
2494,22.0,24.0,verified autonomous action
2495,22.0,24.0,verified autonomous action
2496,22.0,24.0,verified autonomous action
2497,22.0,24.0,verified autonomous action
2498,22.0,24.0,verified autonomous action
2499,22.0,24.0,verified autonomous action
2500,22.0,24.0,verified autonomous action
2501,22.0,24.0,verified autonomous action
2502,22.0,24.0,verified autonomous action
2503,22.0,24.0,verified autonomous action
2504,16.7,29.4,verified autonomous action
2505,16.7,29.4,verified autonomous action
2506,16.7,29.4,verified autonomous action
2507,16.7,29.4,verified autonomous action
2508,16.7,29.4,verified autonomous action
2509,16.7,29.4,verified autonomous action
2510,16.7,29.4,verified autonomous action
2511,16.7,29.4,verified autonomous action
2512,16.7,29.4,verified autonomous action
2513,16.7,29.4,verified autonomous action
2514,22.0,24.0,verified autonomous action
2515,22.0,24.0,verified autonomous action
2516,22.0,24.0,verified autonomous action
2517,22.0,24.0,verified autonomous action
2518,22.0,24.0,verified autonomous action
2519,22.0,24.0,verified autonomous action
2520,22.0,24.0,verified autonomous action
2521,22.0,24.0,verified autonomous action
2522,22.0,24.0,verified autonomous action
2523,22.0,24.0,verified autonomous action
2524,22.0,24.0,verified autonomous action
2525,22.0,24.0,verified autonomous action
2526,22.0,24.0,verified autonomous action
2527,22.0,24.0,verified autonomous action
2528,16.7,29.4,verified autonomous action
2529,16.7,29.4,verified autonomous action
2530,16.7,29.4,verified autonomous action
2531,16.7,29.4,verified autonomous action
2532,16.7,29.4,verified autonomous action
2533,16.7,29.4,verified autonomous action
2534,16.7,29.4,verified autonomous action
2535,16.7,29.4,verified autonomous action
2536,16.7,29.4,verified autonomous action
2537,16.7,29.4,verified autonomous action
2538,22.0,24.0,verified autonomous action
2539,22.0,24.0,verified autonomous action
2540,22.0,24.0,verified autonomous action
2541,22.0,24.0,verified autonomous action
2542,22.0,24.0,verified autonomous action
2543,22.0,24.0,verified autonomous action
2544,22.0,24.0,verified autonomous action
2545,22.0,24.0,verified autonomous action
2546,22.0,24.0,verified autonomous action
2547,22.0,24.0,verified autonomous action
2548,22.0,24.0,verified autonomous action
2549,22.0,24.0,verified autonomous action
2550,22.0,24.0,verified autonomous action
2551,22.0,24.0,verified autonomous action
2552,16.7,29.4,verified autonomous action
2553,16.7,29.4,verified autonomous action
2554,16.7,29.4,verified autonomous action
2555,16.7,29.4,verified autonomous action
2556,16.7,29.4,verified autonomous action
2557,16.7,29.4,verified autonomous action
2558,16.7,29.4,verified autonomous action
2559,16.7,29.4,verified autonomous action
2560,16.7,29.4,verified autonomous action
2561,16.7,29.4,verified autonomous action
2562,22.0,24.0,verified autonomous action
2563,22.0,24.0,verified autonomous action
2564,22.0,24.0,verified autonomous action
2565,22.0,24.0,verified autonomous action
2566,22.0,24.0,verified autonomous action
2567,22.0,24.0,verified autonomous action
2568,22.0,24.0,verified autonomous action
2569,22.0,24.0,verified autonomous action
2570,22.0,24.0,verified autonomous action
2571,22.0,24.0,verified autonomous action
2572,22.0,24.0,verified autonomous action
2573,22.0,24.0,verified autonomous action
2574,22.0,24.0,verified autonomous action
2575,22.0,24.0,verified autonomous action
2576,16.7,29.4,verified autonomous action
2577,16.7,29.4,verified autonomous action
2578,16.7,29.4,verified autonomous action
2579,16.7,29.4,verified autonomous action
2580,16.7,29.4,verified autonomous action
2581,16.7,29.4,verified autonomous action
2582,16.7,29.4,verified autonomous action
2583,16.7,29.4,verified autonomous action
2584,16.7,29.4,verified autonomous action
2585,16.7,29.4,verified autonomous action
2586,16.7,29.4,verified autonomous action
2587,16.7,29.4,verified autonomous action
2588,16.7,29.4,verified autonomous action
2589,16.7,29.4,verified autonomous action
